Name,City,Latitude,Longitude,Group,Value
Coram Tehachapi,Tehachapi,35.0663,-118.339444,Wind,6.5
Storm Lake 1,Alta,42.6878,-95.405,Wind,109.4
Tehachapi Wind Resource II,Tehachapi,35.1061,-118.3114,Wind,21.9
Ridgetop,Mojave,35.074,-118.3153,Wind,46.9
Big Spring Wind Power Facility,Big Spring,32.2075,-101.38833299999999,Wind,34.3
Vansycle,Touchet,45.936157,-118.65999,Wind,25.0
Lake Benton I,Lake Benton,44.2917,-96.375,Wind,104.5
Lake Benton II,Ruthton,44.129369,-96.11697099999999,Wind,103.5
Storm Lake II,Alta,42.8417,-95.405,Wind,76.5
Woodstock Windfarm,Woodstock,43.985833,-96.078611,Wind,10.2
Lakota Ridge LLC,Hendricks,44.39956,-96.42836700000001,Wind,11.2
Shaokatan Hills LLC,Hendricks,44.421711,-96.434694,Wind,11.8
Wethersfield Wind Farm,Gainesville,42.678819,-78.243792,Wind,6.6
Green Power I,North Palm Springs,33.9014,-116.7167,Wind,16.5
FPL Energy Vansycle LLC (WA),Touchet,46.06,-118.917,Wind,176.9
Tsar Nicholas LLC,Hendricks,44.42,-96.4347,Wind,1.9
Sun River LLC,Hendricks,44.4289,-96.4358,Wind,1.9
Julia Hills LLC,Hendricks,44.4231,-96.4458,Wind,1.9
Jessica Mills LLC,Hendricks,44.4278,-96.43,Wind,1.9
Jack River LLC,Hendricks,44.4233,-96.4411,Wind,1.9
Autumn Hills LLC,Hendricks,44.4131,-96.4325,Wind,1.9
Winters Spawn LLC,Lake Benton,44.2081,-96.1989,Wind,1.9
Twin Lake Hills LLC,Lake Benton,44.2258,-96.2789,Wind,1.9
Spartan Hills LLC,Lake Benton,44.2358,-96.2383,Wind,1.9
Soliloquoy Ridge LLC,Lake Benton,44.2364,-96.2331,Wind,1.9
Ruthton Ridge LLC,Lake Benton,44.2128,-96.2131,Wind,1.9
Hope Creek LLC,Lake Benton,44.2275,-96.2192,Wind,1.9
Hadley Ridge LLC,Lake Benton,44.2253,-96.235,Wind,1.9
Florence Hills LLC,Lake Benton,44.2297,-96.225,Wind,1.9
Agassiz Beach LLC,Averill,47.0053,-96.4356,Wind,1.9
Llano Estacado Wind Ranch,White Deer,35.28375,-101.14811999999999,Wind,80.0
King Mountain Wind Ranch 1,McCamey,31.2092,-102.2417,Wind,278.0
Foote Creek I,McFadden,41.6283,-106.2013,Wind,41.4
Foote Creek II,Rock River,41.657539,-106.18918300000001,Wind,1.8
Foote Creek III,Rock River,41.666469,-106.183278,Wind,24.8
Foote Creek IV,Rock River,41.6744,-106.1805,Wind,16.8
Mountain View I&2,North Palm Springs,33.9211,-116.5642,Wind,66.6
Gray County Wind Energy,Montezuma,37.613256,-100.378197,Wind,112.0
Condon Windpower LLC,Condon,45.2766,-120.2794,Wind,49.8
Rock River I LLC,Rock River,41.7172,-106.1077,Wind,50.0
Ridge Crest Wind Partners,Peetz,40.945910999999995,-103.162028,Wind,29.7
Montfort Wind Energy Center,Montfort,42.9625,-90.386667,Wind,2.6
NWP Indian Mesa Wind Farm,Iraan,30.931466999999998,-102.201433,Wind,82.5
Madison Windpower LLC,Madison,42.894721999999994,-75.451666,Wind,11.5
Noble Ridge LLC,Wilmont,43.754739,-95.853447,Wind,1.5
Fenner Wind,Cazenovia,42.988989000000004,-75.762536,Wind,30.0
Woodward Mountain II,Girvin,30.9514,-102.414067,Wind,78.0
Woodward Mountain I,Girvin,30.9514,-102.414067,Wind,82.0
Somerset Windpower LLC,Ohiopyle,39.979167,-79.012778,Wind,9.0
Northern Iowa Windfarm,Joice,43.3833,-93.4167,Wind,80.0
Mill Run Windpower LLC,Rockwood,39.913408000000004,-79.393644,Wind,15.0
Kas Brothers Windfarm,Woodstock,44.0119,-96.1125,Wind,1.5
Hawkeye Power Partners LLC,Garner,43.047222,-93.4775,Wind,42.0
Klondike Wind Power,Wasco,45.5563,-120.5507,Wind,24.0
Bay Windpower I,Mackinaw City,45.7644,-84.7381,Wind,1.8
Trent Wind Farm LP,Trent,32.4301,-100.235652,Wind,152.0
Champepaden Wind Power,Chandler,43.899722,-95.950556,Wind,2.0
Moulton Wind Power,Chandler,43.9204,-95.955885,Wind,2.0
Mountaineer Wind Energy Center,Thomas,39.1828,-79.5372,Wind,66.0
FPL Energy Vansycle LLC (OR),Touchet,46.01279,-118.81624599999999,Wind,122.8
Desert Sky,Iraan,30.9178,-102.0867,Wind,167.7
Minot Wind Project,Minot,48.021271,-101.280517,Wind,7.1
Waymart Wind,Forest City,41.5533,-75.4542,Wind,64.5
Minwind,Luverne,43.5564,-96.303611,Wind,3.8
Hancock County Wind Energy Center,Garner,43.052758000000004,-93.629956,Wind,98.0
Cabazon Wind Partners,Cabazon,33.9172,-116.735,Wind,41.0
Whitewater Hill Wind Partners,North Palm Springs,33.925,-116.617778,Wind,61.5
"Meyersdale Windpower, LLC",Meyersdale,39.790739,-79.00204699999999,Wind,30.0
G McNeilus Wind Farm Dodge Center,Dodge Center,43.978486,-92.851078,Wind,43.0
High Winds LLC,Birds Landing,38.1381,-121.8053,Wind,162.0
Blue Canyon Windpower,Carnegie,34.850781,-98.577311,Wind,74.3
South Dakota Wind Energy Cente,Highmore,44.5492,-99.5,Wind,40.5
TransAlta Wyoming Wind,Evanston,41.2874,-110.5556,Wind,142.2
Oklahoma Wind Energy Center,Woodward,36.603967,-99.340047,Wind,102.0
New Mexico Wind Energy Center,House,34.635659999999994,-104.04733,Wind,204.0
FPL Energy North Dakota Wind I/II,Edgeley,46.327169,-98.898356,Wind,61.5
Kimball Wind,Kimball,41.2736,-103.6983,Wind,30.0
Brazos Wind Farm,Fluvanna,32.94793,-101.147784,Wind,160.0
Mountain View III,North Palm Springs,33.9141,-116.5914,Wind,22.4
Minwind 3-9,Beaver Creek,43.6383,-96.391944,Wind,11.6
"Chanarambie Power Partners, LLC",Lake Wilson,44.011,-96.0446,Wind,85.5
Viking Wind Partners,Lake Wilson,43.983462,-96.011809,Wind,12.0
"Mendota Hills, LLC",Paw Paw,41.7194,-89.0492,Wind,76.2
Ainsworth Wind,Ainsworth,42.4489,-99.8917,Wind,59.4
Flying Cloud Power Partners LLC,Lake Park,43.3897,-95.2997,Wind,43.5
Colorado Green Holdings LLC,Lamar,37.7033,-102.6231,Wind,162.0
Moraine Wind LLC,Woodstock,44.0667,-96.0667,Wind,51.0
Combine Hills I,Milton-Freewater,45.943000000000005,-118.59100000000001,Wind,43.0
TG Windfarm LLC,Pipestone,43.9897,-96.2236,Wind,2.0
CG Windfarm LLC,Woodstock,43.9931,-96.2186,Wind,2.0
Bisson Windfarm LLC,Pipestone,43.984444,-96.219444,Wind,2.0
Tofteland Windfarm LLC,Pipestone,43.980278000000006,-96.223333,Wind,2.0
Westridge Windfarm LLC,Woodstock,43.988611,-96.215556,Wind,2.0
Fey Windfarm LLC,Woodstock,44.0364,-96.0736,Wind,2.0
Windcurrent Farms LLC,Woodstock,44.0236,-96.0789,Wind,2.0
K-Brink Windfarm LLC,Woodstock,44.0197,-96.1183,Wind,2.0
DL Windy Acres LLC,Brewster,43.651389,-95.368611,Wind,2.0
S&P Windfarm LLC,Brewster,43.651389,-95.3825,Wind,2.0
Boeve Windfarm LLC,Woodstock,44.05,-96.0933,Wind,2.0
B&K Energy Systems LLC,Brewster,43.651389,-95.3755,Wind,2.0
Sweetwater Wind 1 LLC,Sweetwater,32.3606,-100.3389,Wind,37.5
Sweetwater Wind 2 LLC,Sweetwater,32.3472,-100.3703,Wind,98.8
Allendorf,Allendorf,43.4,-95.6333,Wind,3.8
Aeolus Wind Facility,Spearman,36.4725,-101.3278,Wind,3.0
Bowling Green Wind,Bowling Green,41.3786,-83.7383,Wind,7.2
Buffalo Gap Wind Farm,Merkel,32.311556,-100.061589,Wind,120.6
Intrepid,Schaller,42.5539,-95.3283,Wind,175.5
Century,Blairsburg,42.5644,-93.6369,Wind,201.2
Hopkins Ridge Wind,Dayton,46.4211,-117.8331,Wind,156.6
Callahan Divide Wind Energy Center,Tusocola,32.303889,-100.02166700000001,Wind,114.0
Diablo Winds LLC,Livermore,37.763653000000005,-121.614392,Wind,18.0
Weatherford Wind Energy Center,Weatherford,35.5094,-98.7346,Wind,147.0
Helzel & Schwarzhoff 86,Tehachapi,35.0925,-118.3952,Wind,2.4
ZCO,Tehachapi,35.0772,-118.3811,Wind,1.6
Maple Ridge Wind Farm,Lowville,43.7853,-75.5753,Wind,322.0
Horse Hollow Wind Energy Center,Wingate,32.214024,-100.05712,Wind,735.5
Caprock Wind Farm,San Jon,34.980556,-103.353889,Wind,80.0
Kumeyaay Wind,Campo,32.705556,-116.3425,Wind,50.0
Trimont Area Wind Farm,Trimont,43.7938,-94.8499,Wind,100.5
Crescent Ridge,Tiskilwa,41.25,-89.5708,Wind,53.0
Wind Park Bear Creek,Bear Creek,41.235278,-75.753056,Wind,24.0
Jersey-Atlantic Wind Farm,Atlantic City,39.382222,-74.4475,Wind,7.5
Wolverine Creek,Idaho Falls,43.4195,-111.8294,Wind,64.5
Oasis Wind,Mojave,35.06094,-118.292406,Wind,59.0
Elk River Wind,Beaumont,37.5797,-96.5503,Wind,150.0
San Juan Mesa Wind Project LLC,Elida,33.9716,-103.8604,Wind,120.0
Adams Wind Farm,Adams,43.554778000000006,-92.72413900000001,Wind,24.0
Fossil Gulch,Hagerman,42.858056,-114.949444,Wind,10.5
Sweetwater Wind 3 LLC,Sweetwater,32.290833,-100.4219,Wind,135.0
Spring Canyon,Peetz,40.983000000000004,-102.9647,Wind,60.0
Wild Horse,Ellensburg,47.036269,-120.20649399999999,Wind,272.6
Blue Canyon Windpower II,Carnegie,34.8661,-98.6056,Wind,151.0
Aragonne Wind LLC,Santa Rosa,34.8147,-105.0108,Wind,90.0
Sweetwater Wind 4 LLC,Roscoe,32.3122,-100.5303,Wind,241.0
High Trail Wind Farm LLC,Ellsworth,40.4792,-88.7989,Wind,198.0
Cedar Ridge,Eden,43.692646999999994,-88.32974200000001,Wind,67.7
Spearville,Ford,37.8641,-99.7528,Wind,148.5
Whispering Willow Wind Farm - East,Iowa Falls,42.630513,-93.206389,Wind,199.7
FPL Energy Burleigh County Wind,Wilton,47.1167,-100.7333,Wind,49.5
Klondike Windpower II,Wasco,45.571000000000005,-120.59299999999999,Wind,75.0
Leaning Juniper,Arlington,45.652457,-120.209783,Wind,109.2
Big Horn Wind Project,Bickleton,45.8877,-120.2896,Wind,199.0
Shiloh I Wind Project,Rio Vista,38.12,-121.85,Wind,150.0
Casselman Wind Power Project,Garrett,39.85,-79.138,Wind,34.5
Cedar Creek Wind,Grover,40.8944,-104.0206,Wind,300.5
Sweetwater Wind 5,Roscoe,32.236944,-100.4833,Wind,80.5
Pike County Wind Power,Pittsfield,39.6189,-90.8461,Wind,1.7
Judith Gap Wind Energy Center,Harlowton,46.5725,-109.7531,Wind,135.0
Pakini Nui Wind Farm,Naalehu,18.9742,-155.6914,Wind,21.0
Victory Wind Farm,Westside,42.1169,-95.1292,Wind,105.0
Centennial Wind Farm,Fort Supply,36.637733000000004,-99.601869,Wind,120.0
Northern Iowa Windpower II,Kensett,43.3608,-93.2978,Wind,80.0
Top of Iowa Windfarm III,Kensett,43.3597,-93.3208,Wind,3.4
Blue Sky Green Field Wind Project,Fond du Lac,43.8794,-88.2708,Wind,16.0
FPL Energy Oliver Wind I LLC,Center,47.152846999999994,-101.197716,Wind,50.6
Forest Creek Wind Farm LLC,Big Springs,32.039,-101.22,Wind,124.2
Mesquite Wind Power LLC,Abilene,32.6256,-99.4928,Wind,200.0
Lempster Wind LLC,Lempster,43.233000000000004,-72.1455,Wind,24.0
Agriwind,Tiskilwa,41.3017,-89.6236,Wind,8.4
Stahl Wind Energy,Pipestone,44.0256,-96.4303,Wind,1.7
Carstensen Wind,Pipestone,44.0247,-96.4369,Wind,1.7
Northern Lights Wind LLC,Pipestone,44.015,-96.4367,Wind,1.7
Lucky Wind,Pipestone,44.0211,-96.4406,Wind,1.7
Greenback Energy,Pipestone,44.0208,-96.4331,Wind,1.7
Redwood Falls Wind,Redwood Falls,44.502778,-95.175,Wind,3.4
Fairmont Wind,Fairmont,43.575,-94.446667,Wind,5.2
Michigan Wind 1,Ubly,43.7092,-82.9633,Wind,69.0
Mower County Wind Energy Center,Grand Meadow,43.61407,-92.59881999999999,Wind,98.9
Wildorado Wind LLC,Vega,35.291944,-102.30305600000001,Wind,161.0
Pine Tree Wind Power Project,Cantil,35.248006,-118.17535600000001,Wind,135.0
Burley Butte Windpark,Burley,42.490341,-113.92660500000001,Wind,21.3
Golden Valley Wind Park LLC,Burley,42.436803999999995,-113.92553600000001,Wind,12.0
Milner Dam Wind Park LLC,Burley,42.460629,-114.017297,Wind,19.5
Oregon Trail Wind Park,Hagerman,42.840556,-114.989722,Wind,13.5
Pilgrim Stage Wind Park,Hagerman,42.7975,-114.99861100000001,Wind,10.5
Salmon Falls Wind Park,Hagerman,42.681944,-114.989167,Wind,21.0
Thousand Springs Wind Park,Hagerman,42.870278000000006,-114.96777800000001,Wind,12.0
Tuana Gulch Wind Park,Hagerman,42.836853999999995,-114.969342,Wind,10.5
Buena Vista Energy LLC,Byron,37.805,-121.6672,Wind,38.0
Hawi Wind Farm,Hawi,20.257251999999998,-155.850382,Wind,10.6
Mars Hill Wind Farm Project,Mars Hill,46.54422,-67.8111,Wind,42.0
Kaheawa Pastures Wind Farm,Maalaea,20.81421,-156.55100000000002,Wind,30.0
GSG LLC,West Brooklyn,41.643611,-89.173056,Wind,80.0
Allegheny Ridge Wind Farm,Portage,40.383889,-78.579444,Wind,80.0
Post Wind Farm LP,Fluvanna,32.92544,-101.219397,Wind,84.0
MinnDakota Wind LLC,Ivanhoe,44.2667,-96.3444,Wind,150.0
Twin Buttes Wind Project,Lamar,37.6735,-102.8622,Wind,75.0
Marengo Wind Plant,Dayton,46.3747,-117.7772,Wind,234.0
Klondike Windpower III,Wasco,45.5836,-120.5042,Wind,297.5
Locust Ridge,Mahanoy City,40.855,-76.1292,Wind,26.0
Sand Bluff Wind Farm,Big Spring,31.991442,-101.302637,Wind,90.0
Post Oak Wind LLC,Abilene,32.5144,-99.6564,Wind,200.0
Buffalo Gap 2 Wind Farm,Merkel,32.318221,-100.176986,Wind,232.5
Biglow Canyon Wind Farm,Wasco,45.653745,-120.60341399999999,Wind,449.7
White Creek Wind Farm,Roosevelt,45.815467,-120.34188300000001,Wind,204.0
Smoky Hills Wind Project Phase I,Lincoln,38.879936,-98.160159,Wind,100.8
Buffalo Mountain Energy Center,Oliver Springs,36.127092,-84.34416800000001,Wind,27.0
Prairie Star Wind Farm,Grand Meadow,43.6861,-92.6272,Wind,100.6
NedPower Mount Storm,Mount Storm,39.2175,-79.2094,Wind,264.0
Pomeroy Wind Farm,Fonda,42.5842,-94.7467,Wind,296.0
Scurry County Wind LP,Snyder,32.7204,-100.9952,Wind,130.5
Cow Branch,Tarkio,40.4535,-95.4683,Wind,50.4
Conception,Stanberry,40.2572,-94.6722,Wind,50.4
Loess Hills,Rock Port,40.4144,-95.54,Wind,5.0
Eastridge Wind Project,Porter,43.9358,-95.9222,Wind,10.4
Windom Wind Project,Bingham Lake,43.9578,-95.1306,Wind,15.6
Bluegrass Ridge,King City,40.1006,-94.4869,Wind,56.7
Porterhouse Wind (4) LLC,Gruver,36.4144,-101.3864,Wind,79.8
Filet Wind (5) LLC,Stratford,36.4453,-101.8761,Wind,10.0
Tenderloin Wind (6) LLC,Texhoma,36.4669,-101.8222,Wind,10.0
Peetz Table Wind Energy,Peetz,40.986000000000004,-103.436,Wind,199.5
Terra-Gen VG Wind LLC,Tehachapi,35.1161,-118.3789,Wind,7.4
FPL Energy Oliver Wind II LLC,Center,47.152846999999994,-101.197716,Wind,48.0
Steel Winds Wind Farm,Lackawanna,42.8167,-78.8675,Wind,20.0
Shane's Wind Machine,Ruthton,44.1508,-96.1361,Wind,1.3
Blue Breezes LLC,Blue Earth,43.6558,-94.1536,Wind,1.3
Blue Breezes II LLC,Blue Earth,43.6558,-94.1564,Wind,1.3
Sunset Breeze LLC,Rushmore,43.5811,-95.78,Wind,1.3
Minnesota Breeze LLC,Rushmore,43.5833,-95.7781,Wind,1.3
G Flow Wind LLC,Rushmore,43.586110999999995,-95.776111,Wind,1.3
Wolf Wind Enterprises LLC,Rushmore,43.581111,-95.77583299999999,Wind,1.3
Green Acres Breeze LLC,Rushmore,43.586110999999995,-95.78027800000001,Wind,1.3
Horseshoe Bend Wind Park,Great Falls,47.4983,-111.4392,Wind,9.0
Champion Wind Farm LLC,Roscoe,32.3983,-100.6481,Wind,126.5
Roscoe Wind Farm LLC,Roscoe,32.4694,-100.6664,Wind,209.0
Munnsville Wind Farm LLC,Madison,42.9086,-75.5697,Wind,34.5
Snyder Wind Farm,Synder,32.739294,-100.738949,Wind,63.0
"Langdon Renewables, LLC",Langdon,48.63,-98.315,Wind,118.5
Prairie Winds ND1,Minot,47.933621,-101.269189,Wind,115.5
Prairie Winds SD1,Crow Lake,43.886389,-98.7875,Wind,162.0
Logan Wind Energy,Peetz,40.941,-103.259,Wind,201.0
Old Trail Wind Farm,Ellsworth,40.4792,-88.7989,Wind,198.0
Fenton Wind Farm,Chandler,43.852778,-96.018333,Wind,205.5
Noble Clinton Windpark LLC,Churubusco,44.8914,-74.0061,Wind,100.5
Noble Ellenburg Windpark LLC,Churubusco,44.8914,-74.0061,Wind,81.0
Noble Bliss Windpark LLC,Bliss,42.5367,-78.3047,Wind,100.5
Sleeping Bear LLC,Woodward,36.640278,-99.500556,Wind,94.5
Providence Heights Wind LLC,Tiskilwa,41.2294,-89.5572,Wind,72.0
Elkhorn Valley Wind Farm,Union,45.085221000000004,-117.816273,Wind,100.7
BC Energy LLC,Worthington,43.6183,-95.4253,Wind,4.0
KC Energy LLC,Worthington,43.6292,-95.4169,Wind,4.0
K&D Energy LLC,Worthington,43.6181,-95.4172,Wind,4.0
KSS Turbines LLC,Worthington,43.6247,-95.4314,Wind,4.0
Prairie Wind Power LLC,Worthington,43.5958,-95.3833,Wind,4.0
Taconite Ridge 1 Wind Energy Center,Mountain Iron,47.5747,-92.5917,Wind,25.0
Dutch Hill Wind Project,Cohocton,42.5456,-77.4967,Wind,37.5
Cohocton Wind Project,Cohocton,42.45,-77.52,Wind,87.5
Harvest,Elkton,43.83,-83.2064,Wind,52.8
Mountain Home,Mountain Home,43.0272,-115.4656,Wind,21.0
Bennett Creek Windfarm LLC - Mountain Home,Mountain Home,43.0536,-115.4803,Wind,21.0
Buffalo Gap 3 Wind Farm,Nolan,32.2878,-100.1,Wind,170.2
Camp Grove Wind Farm,Wyoming,41.090583,-89.639811,Wind,150.0
Stanton Wind Energy LLC,Lenorah,32.2353,-101.8367,Wind,120.0
Osceola Windpower LLC,Harris,43.4303,-95.4167,Wind,100.0
Chandler Hills Wind Farm,Chandler,43.917,-95.954,Wind,2.0
Butler Ridge,Mayville,43.400278,-88.481111,Wind,54.0
Majestic 1 Wind Farm,Panhandle,35.3919,-101.53,Wind,79.5
South Trent Wind Farm,Sweetwater,32.4081,-100.1286,Wind,101.2
Wessington Springs,Wessington Springs,44.0025,-98.59083299999999,Wind,51.0
North Allegheny Windpower Project,Lilly,40.4381,-78.5436,Wind,70.0
Hatchet Ridge Wind Project,Burney,40.8981,-121.8036,Wind,101.2
Michigan Wind 2,Minden City,43.663056,-82.746944,Wind,90.0
Pattern Gulf Wind,Armstrong,27.0011,-97.5994,Wind,283.2
Dempsey Ridge Wind Farm,Cheyenne,35.529778,-99.814456,Wind,132.0
Goodnoe Hills,Goldendale,45.781825,-120.521151,Wind,103.4
Tatanka Wind Power LLC,Ashley,45.959325,-98.946325,Wind,180.0
Velva Windfarm LLC,Velva,48.083625,-100.9215,Wind,11.9
Whirlwind Energy Center,Floydada,34.105,-101.0986,Wind,57.0
Charles City Wind Farm,Charles City,43.0003,-92.62,Wind,80.0
Benton County Wind Farm,Earl Park,40.695,-87.4886,Wind,130.5
Forward Windpower LLC,Berlin,40.0853,-78.8633,Wind,29.4
Lookout Windpower LLC,Berlin,39.8794,-78.9183,Wind,37.8
Tuolumne Wind Project,Goldendale,45.8797,-120.8072,Wind,136.3
Jeffers Wind 20 LLC,Jeffers,44.057778000000006,-95.2525,Wind,50.0
Spanish Fork Wind Park 2 LLC,Spanish Fork,40.071389,-111.582222,Wind,18.9
Mountain Wind Power LLC,Fort Bridger,41.288056,-110.480741,Wind,61.0
Mountain Wind Power II LLC,Fort Bridger,41.263889,-110.544444,Wind,80.0
Goat Wind LP,Sterling City,31.951944,-100.791389,Wind,149.6
Odin Wind Farm LLC,Mountainlake,43.8953,-94.9142,Wind,20.0
Capricorn Ridge Wind LLC,Sterling City,31.951958,-101.018936,Wind,662.5
Winnebago Wind Power Project,Forest City,43.315,-93.77,Wind,20.0
Barton Windpower LLC,Kensett,43.393,-93.09100000000001,Wind,160.0
Farmers City Wind LLC,Tarkio,40.575,-95.5228,Wind,146.0
Locust Ridge II LLC,Shenandoah,40.8411,-76.1547,Wind,102.0
Silver Star I Wind Power Project,Dublin,32.338659,-98.476051,Wind,60.0
McAdoo Wind Energy LLC,McAdoo,33.752201,-100.967402,Wind,150.0
Turkey Track Wind Energy LLC,Blackwell,32.1981,-100.2686,Wind,169.5
Scurry County Wind II,Snyder,32.718056,-100.79333299999999,Wind,120.0
Gunsight Mountain Wind Energy LLC,Big Spring,32.240278,-101.473611,Wind,120.0
Fowler Ridge Wind Farm LLC,Fowler,40.583889,-87.3336,Wind,600.3
Sherbino I Wind Farm,Fort Stockton,30.807271999999998,-102.355628,Wind,150.0
Diamond Willow Wind Facility,Baker,46.2753,-104.1836,Wind,30.0
Elbow Creek Wind Project LLC,Forsan,32.1408,-101.3986,Wind,121.9
Cloud County Wind Farm,Concordia,39.4375,-97.6644,Wind,201.0
Pebble Springs Wind LLC,Wasco,45.7119,-120.125,Wind,98.7
Hay Canyon Wind Power LLC,Moro,45.52,-120.5744,Wind,100.8
Dillon Wind LLC,North Palm Springs,33.9393,-116.5527,Wind,45.0
Buffalo Ridge I LLC,Elkton,44.4328,-96.4779,Wind,50.4
Elm Creek Wind LLC,Trimont,43.7542,-94.9497,Wind,99.0
Moraine II Wind LLC,Woodstock,44.1238,-96.0784,Wind,49.5
Penascal Wind Power LLC,Sarita,27.0702,-97.5077,Wind,201.6
South Chestnut LLC,Farmington,39.7513,-79.7271,Wind,50.4
Pioneer Prairie Wind Farm,McIntire,43.4839,-92.6131,Wind,300.0
Hull Wind II,Hull,42.261111,-70.85638900000001,Wind,1.8
Red Hills Wind Project LLC,Hammon,35.535,-99.3828,Wind,123.0
EcoGrove Wind LLC,Lena,42.451481,-89.878428,Wind,100.5
Carroll Wind Farm,Carroll,42.1622,-94.93,Wind,159.1
Adair Wind Farm,Adair,41.4236,-94.665,Wind,174.8
Walnut Wind Farm,Walnut,41.4517,-95.2383,Wind,165.2
Central Plains Wind Farm,Marienthal,38.503167,-101.161472,Wind,99.0
Flat Ridge Wind Farm,Nashville,37.369167,-98.460278,Wind,50.0
Hackberry Wind Farm,Albany,32.7683,-99.4228,Wind,162.3
Marshall Wind 2 LLC,Marshall,44.3236,-95.8222,Wind,4.2
Marshall Wind 3 LLC,Marshall,44.3211,-95.7942,Wind,4.2
Marshall Wind 4 LLC,Marshall,44.3361,-95.8242,Wind,4.2
Marshall Wind 5 LLC,Marshall,44.3303,-95.8344,Wind,2.1
Marshall Wind 6 LLC,Marshall,44.3308,-95.8297,Wind,2.1
Kibby Wind Facility,Chain of Ponds,45.3853,-70.5258,Wind,132.0
Crane Creek Wind Energy Center,Riceville,43.397778,-92.473611,Wind,15.9
High Plains,Panhandle,35.3503,-101.54,Wind,10.0
Ribeye Wind (11) LLC,Dumas,35.8119,-101.9789,Wind,10.0
T-Bone Wind (10) LLC,Dumas,35.8081,-101.9986,Wind,10.0
Tri-Tip Wind (9) LLC,Sunray,35.9614,-101.8033,Wind,10.0
Brisket Wind (8) LLC,Sunray,36.0075,-101.8614,Wind,10.0
Flat Iron Wind (7) LLC,Sunray,36.0264,-101.9,Wind,10.0
Marshall Wind 1 LLC,Marshall,44.3253,-95.8142,Wind,2.1
Glenrock,Glenrock,43.0181,-105.835278,Wind,158.3
Rolling Hills,Glenrock,43.0572,-105.8543,Wind,138.0
Seven Mile Hill,Medicine Bow,41.9203,-106.3758,Wind,146.2
Wheat Field Wind Power Project,Arlington,45.675804,-120.31832,Wind,96.6
Arlington Wind Power Project,Arlington,45.7167,-120.2008,Wind,102.9
Rail Splitter Wind Farm,Hopedale,40.3692,-89.4022,Wind,100.5
Marble River Wind Farm,Churubusco,44.975833,-73.929722,Wind,215.0
Sagebrush Power Partners,Ellensburg,47.1356,-120.6872,Wind,100.7
Crosswind Energy Project,Ruthven,43.0475,-94.9228,Wind,21.0
Hardin Hilltop Wind LLC,Jefferson,42.0822,-94.365,Wind,14.7
Shiloh Wind Project 2 LLC,Birds Landing,38.1711,-121.8461,Wind,150.0
Wapsipinicon Wind Project,Dexter,43.8006,-92.6822,Wind,100.5
Hoosier Wind Project LLC,Goodland,40.7178,-87.2631,Wind,106.0
Flat Ridge Wind Energy LLC,Medicine Lodge,37.3764,-98.4583,Wind,49.7
Noble Altona Windpark LLC,Altona,44.8216,-73.6509,Wind,97.5
Noble Wethersfield Windpark LLC,Gainsville,42.6697,-78.2278,Wind,126.0
Noble Chateaugay Windpark LLC,Chateaugay,44.8917,-74.0299,Wind,106.5
Great Plains Windpark LLC,Spearman,36.4964,-101.3917,Wind,114.0
Langdon Wind II LLC,Osnabrock,48.6292,-98.3164,Wind,40.5
Osceola Windpower II,Harris,43.4303,-95.4167,Wind,50.0
FPL Energy Ashtabula Wind LLC,Luverne,47.1294,-97.8853,Wind,148.5
Panther Creek Wind Farm I,Big Spring,32.100823,-101.451385,Wind,142.5
Panther Creek Wind Farm II,Big Spring,31.9361,-101.2983,Wind,115.5
